lamp_id,lon,lat
6182,19.932044623419642,50.0644271905426
6183,19.93248450569808,50.06382800763863
6184,19.932607887312766,50.063859000041354
6185,19.931692122481763,50.064748516509546
6187,19.93185841944068,50.06459700071561
6188,19.93178063537925,50.06456600878972
6189,19.93153196526692,50.06484375168904
6190,19.93133750511333,50.06501248428852
6191,19.931164858862765,50.065164106379555
6192,19.929168163798757,50.0667836027178
6193,19.92936467751861,50.06663919536453
6194,19.9308874597773,50.06538728806036
6195,19.929603813216087,50.06643129966327
6196,19.930617688223727,50.06560142958403
6197,19.929818389937278,50.06625912862806
6198,19.9303977470845,50.06576671605607
6199,19.930177805945288,50.065942332308545
6200,19.92995250038802,50.06614549540629
6201,19.928976176306605,50.06694092230525
6202,19.928772328421466,50.06713719444603
6203,19.92854702286422,50.06734035248267
6204,19.928310988470916,50.06752629298228
6205,19.926685569807884,50.068876061665954
6206,19.926739213988192,50.068938039928014
6207,19.926926968619224,50.068721115660395
6208,19.92716300301254,50.06850074714578
6209,19.927447317168113,50.06826660448954
6210,19.92764043621719,50.068080666859984
6211,19.92781746201216,50.067939491511716
6212,19.92806958965957,50.0676984594688
6213,19.927975712344047,50.05558676161172
6214,19.927916703745723,50.05525956215992
6215,19.90840631537139,50.054935804716806
6216,19.90802007727325,50.055042576029905
6217,19.90762847475707,50.055156235553724
6218,19.93186491541564,50.064757771009845
6219,19.907113490626212,50.07190601627364
6220,19.906990109011527,50.07169599150425
6221,19.90687209181488,50.07145842139411
6222,19.927616296336044,50.075200874618716
6223,19.91954993449326,50.06016720011188
6224,19.9273015185463,50.05515267176775
6225,19.92762874804612,50.05532488266735
6226,19.888822548018656,50.07206083246958
6227,19.920606724845122,50.07333128645972
6228,19.914550296889495,50.07479106195263
6229,19.919743053542334,50.05455681728643
6230,19.89451419554825,50.07965895428546
6231,19.907366999999997,50.062168
6232,19.9195927,50.06019799999999
6233,19.914749,50.067742
6234,19.907986,50.06933099999999
6235,19.916584,50.06268899999999
6236,19.922162,50.05596799999999
6237,19.914187999999996,50.06584999999998
6238,19.91594332270323,50.05786331918416
6239,19.913545427843925,50.05251788750281
6240,19.921420393511646,50.053471980500206
6241,19.90335839800536,50.056595899552434
6242,19.908840833231807,50.052004667177705
6243,19.90254837088287,50.06324603546912
6244,19.91661923937499,50.054732594141946
6245,19.918469963595278,50.05438816747331
6246,19.90690448787064,50.07557376980794
6247,19.900166569277644,50.07594106765846
6248,19.902028022333976,50.07304219989763
6249,19.901271639391773,50.07236737893082
6250,19.899120507761836,50.07824075731607
6251,19.90339058451355,50.08056787587509
6252,19.893809733912356,50.08125635083648
6253,19.897323427721858,50.08113586843201
6254,19.895456610247482,50.071028037762474
6255,19.889523563906554,50.08160058460936
6256,19.88891202025115,50.075638106307224
6257,19.899302897974852,50.078526489494564
6258,19.893487868830558,50.072990555771455
6259,19.894684134051197,50.074054413542065
6260,19.89698010496794,50.076488458882146
6262,19.92629664950073,50.073352063486624
6263,19.928265390917655,50.07876746711653
6264,19.919950542971485,50.069881476916834
6265,19.922417756170027,50.07757418571946
6266,19.92144185118376,50.07936646338675
6267,19.923372622579333,50.06924922124148
6268,19.932471094653003,50.07741797683257
6269,19.931258736178275,50.07559679324737
6270,19.931875644251708,50.074949550662524
6271,19.93402141146362,50.074402141869875
6272,19.936741171404726,50.07667092123464
6273,19.91360980086029,50.071258723869335
6274,19.91779404692352,50.07225376018092
6275,19.906818447634585,50.07131036986062
6276,19.90596014074981,50.07290448210424
6277,19.91394775919615,50.068411222147496
6278,19.914612947031852,50.07556925118769
6279,19.916984019801024,50.07589975485963
6280,19.921065922826536,50.072995289818685
6281,19.91966044530273,50.07774631613489
6282,19.92814200930297,50.07572073232012
6283,19.92688137106597,50.07473609640493
6284,19.936843095347278,50.07860911052998
6285,19.91118508391082,50.07351043743665
6286,19.929416058585048,50.07108312708288
6287,19.927460728213187,50.0615655081538
6288,19.929568944498907,50.05998823838833
6289,19.927943525835865,50.06485074635577
6290,19.931897101923823,50.06472333565082
6291,19.927734313532717,50.06873488865893
6292,19.928458509966724,50.06763647960485
6293,19.93243354372679,50.07215735618205
6294,19.934531031176444,50.067299032273745
6295,19.923539338633407,50.062168163039544
6296,19.92424744181335,50.066073183215906
6297,19.924333272501826,50.066100730729886
6298,19.92732125334442,50.05552132189988
6299,19.923973856493824,50.06934089667908
6300,19.892270145937793,50.080698686878634
6301,19.888981757685542,50.081387159961366
6302,19.88091367296875,50.08228560246349
6303,19.890816388651732,50.08098440440817
6304,19.880656180903312,50.08207906544781
6305,19.88085,50.08227
6306,19.880839999999996,50.0824
6307,19.923622542616002,50.06929367313912
6308,19.923561939655507,50.0690741725403
6309,19.92350497131579,50.06886081970339
6310,19.90257,50.06323999999999
6311,19.90182,50.0635
6312,19.900880000000004,50.06382999999999
6313,19.900119999999998,50.063959999999994
6314,19.899239999999995,50.06429999999998
6315,19.89826,50.064629999999994
6316,19.897569999999998,50.06486999999999
6317,19.896819999999998,50.06505
6318,19.89624,50.06521999999999
6319,19.895599999999998,50.06544999999999
6320,19.88082,50.08253999999999
6321,19.890779999999996,50.081189999999985
6322,19.89068,50.08120999999999
6323,19.890779999999996,50.081229999999984
6324,19.890709999999995,50.08125
6325,19.909442533966406,50.07138450659219
6326,19.90655,50.05673
6327,19.890199999999997,50.08167
6328,19.889839999999996,50.08178999999999
6329,19.889299999999995,50.08196999999999
6330,19.88872,50.08218999999999
6331,19.888199999999998,50.08241999999999
6332,19.88813,50.082429999999995
6333,19.88805,50.08186
6334,19.888119999999997,50.08221999999999
6335,19.8903,50.081719999999976
6336,19.88739,50.082649999999994
6337,19.886059999999997,50.08228999999999
6338,19.88652,50.08235999999999
6339,19.886899999999997,50.08238999999999
6340,19.8873,50.082439999999984
6341,19.88777,50.08247999999999
6342,19.88825,50.08256
6343,19.888669999999998,50.08256
6344,19.88911,50.082539999999995
6345,19.88951,50.08249999999999
6346,19.889849999999996,50.082469999999994
6347,19.887871323153366,50.08131487075227
6348,19.887823043391112,50.081166849650614
6349,19.88779622130096,50.08107046357134
6350,19.882528362795703,50.08163156552768
6351,19.88246398977936,50.08149387240414
6352,19.8823835235089,50.081390602301944
6353,19.88243180327117,50.08135617888511
6354,19.887817558130312,50.07334299205909
6355,19.887894252527705,50.073832405685906
6356,19.8809642694859,50.08211182340929
6357,19.881309589099104,50.08210400256429
6358,19.8832478373549,50.081928363041385
6359,19.883618265899198,50.081922305411794
6360,19.883963079167703,50.08191815824819
6361,19.884451918974502,50.081915574075886
6362,19.884792499446792,50.0819131820349
6363,19.882775224463803,50.0820804441512
6364,19.883501365229503,50.082070347092994
6365,19.8838580749797,50.082065415528696
6366,19.884299172105198,50.082060934322094
6367,19.884675671233502,50.0820582584496
6368,19.8811590009379,50.08224623254329
6369,19.881522480514295,50.082238676007
6370,19.881882088103694,50.08222937268618
6371,19.882251810112905,50.082223762171594
6372,19.882621112952297,50.0822181464447
6373,19.882980484429392,50.082212973456
6374,19.8837248778823,50.0822052085493
6375,19.884129679112604,50.0821992999877
6376,19.884572297478602,50.08219555166859
6377,19.884884941843495,50.082192800996786
6378,19.885147237564897,50.0819088569629
6379,19.8855261395827,50.08190494262767
6380,19.885885975575594,50.08189769710608
6381,19.886229428940197,50.081885887537204
6382,19.8865646556186,50.081843157820785
6383,19.886911501118394,50.081781387041
6384,19.8872497382107,50.08171117078149
6385,19.885420777371504,50.08204977021521
6386,19.8857882500578,50.08204466632168
6387,19.886141312576697,50.082034297941895
6388,19.886505606545306,50.08199751183551
6389,19.886859521736692,50.08193823667961
6390,19.885252784705,50.082183836084376
6391,19.8856325896789,50.082183256854776
6392,19.8860343630137,50.082175334493705
6393,19.886379315161903,50.08215319884321
6394,19.886745911301396,50.08210150847867
6395,19.8878423680061,50.073587074655585
6396,19.882871028499803,50.081932379995685
6397,19.883135164148204,50.082074826588084
6398,19.881667566975796,50.0820986403852
6399,19.882415345328802,50.0820834536962
6400,19.882057367610795,50.08208881818169
6401,19.883344307478495,50.08220865139468
6402,19.887102339258902,50.082036322409785
6403,19.8874458781717,50.08196651605921
6404,19.887552824011205,50.08180129153347
6405,19.887609861056497,50.08163711717379
6406,19.8872068844768,50.0818722440571
6407,19.8878556907529,50.07308359787439
6408,19.897642686154803,50.06095998047119
6409,19.8979225789032,50.060734707882304
6410,19.898410499860496,50.0605432385675
6411,19.899696693730693,50.06007997649848
6412,19.900098864885,50.0586538048506
6413,19.899685636124396,50.05887206427298
6414,19.888842359627397,50.07708231938778
6415,19.8892343449888,50.0780342959921
6416,19.889139455029994,50.07779331961789
6417,19.889045191233205,50.07754947192299
6418,19.888943822070992,50.0772926985358
6419,19.8893268611561,50.078275249563276
6420,19.889418702624994,50.078515207547795
6421,19.8895153620522,50.078764382686984
6422,19.889668781965497,50.07924203066318
6423,19.8896021758889,50.078998268218875
6424,19.896286994898496,50.07937869573757
6425,19.895952672181203,50.07949878740519
6426,19.895585447296,50.07883721956729
6427,19.894947198390796,50.0792686628795
6428,19.895289210986206,50.07903895320398
6429,19.895953794573607,50.078421818018484
6430,19.895760914127404,50.07747580487978
6431,19.895848564383403,50.07794823337759
6432,19.895899852822108,50.0781971513775
6433,19.896688645727494,50.07946631309589
6434,19.89723773604829,50.07926032473049
6435,19.897074020617904,50.079386446013395
6436,19.897541815927696,50.07914884354929
6437,19.898066447490496,50.07927808499649
6438,19.898105690363394,50.0794617904549
6439,19.899022564696903,50.07932123445129
6440,19.899239113706596,50.077784604094674
6441,19.899177914315295,50.07751014818047
6442,19.8972335489385,50.07784711952368
6443,19.8973025585767,50.078164359434695
6444,19.897347747563902,50.078411510471
6445,19.9000338292722,50.07822452999869
6446,19.899739960403597,50.07833602456618
6447,19.899428788854493,50.07845256930618
6448,19.8991347675192,50.07855839636967
6449,19.8988516284628,50.078664865400704
6450,19.8985960551423,50.07876341320059
6451,19.899878600615796,50.078041344431
6452,19.8995929456518,50.078148061161784
6453,19.899249801833705,50.07827581121438
6454,19.89894773236421,50.07838533783999
6455,19.8986475739457,50.07849676998939
6456,19.898347518813406,50.07860973086889
6457,19.8980534035034,50.078719510487105
6458,19.897718540789292,50.07884526663302
6459,19.897352108987594,50.07898277030739
6460,19.897129277829997,50.07906688014049
6461,19.8968394942276,50.07917031400997
6462,19.897742349271397,50.0783005289561
6463,19.898219626581994,50.07831917644067
6464,19.8982716541249,50.078518108632196
6465,19.898174170327696,50.07804082334149
6466,19.897682078768796,50.077992003978196
6467,19.898101391317002,50.07772930262081
6468,19.897618442547103,50.077677962282785
6469,19.897997567622397,50.078979279049484
6470,19.89823786455201,50.078895063591
6471,19.897558814768605,50.0773658467797
6472,19.8979403553693,50.077415864992965
6473,19.8984079189993,50.07738244968419
6474,19.888588566780996,50.076686339385994
6475,19.888329369679706,50.07604088764568
6476,19.8881701427217,50.075676382763284
6477,19.888108592147603,50.07523872476949
6478,19.89064943931019,50.07523660105649
6479,19.890271248452102,50.075333059519096
6480,19.889852084358903,50.0754371271766
6481,19.889464208711196,50.075535378569086
6482,19.889057699776995,50.07563578808048
6483,19.88874265399039,50.0755206505893
6484,19.8886575202897,50.07528705007488
6485,19.888572295516305,50.0750513806091
6486,19.888511284487404,50.07574447731129
6487,19.888954986492692,50.075902836435695
6488,19.888996490690104,50.076101941995795
6489,19.889043635010797,50.076304877870875
6490,19.888430539218504,50.0762395757627
6491,19.888519674301104,50.07644516178339
6492,19.889138163339698,50.07510418168021
6493,19.889076635416597,50.074834482402906
6494,19.889206087158303,50.075387339193
6495,19.8957060048511,50.07723251687069
6496,19.895565249344205,50.07652967484459
6497,19.895615013575696,50.0767718350452
6498,19.895658913673408,50.076995597127286
6499,19.89547511222939,50.076092738066585
6500,19.895529799650493,50.07633341664468
6501,19.891793351936702,50.074953781216706
6502,19.895427746683,50.07584961155569
6503,19.895328595954403,50.075367272562694
6504,19.895289702989302,50.0751567751852
6505,19.895429609494503,50.075111801280784
6506,19.895376577125493,50.075607887424894
6507,19.898067397468996,50.07712161631659
6508,19.898943694558493,50.07640828838478
6509,19.899008728582498,50.076722612398
6543,19.8892572488742,50.073432934169304
6510,19.899059825188104,50.0769622661314
6511,19.8991184038989,50.07724128285479
6512,19.898523922312698,50.076423457390604
6513,19.8988896718895,50.0761683370788
6514,19.898182731664594,50.07666757051651
6515,19.897789460671593,50.07694661392739
6516,19.8974866883874,50.07722103089287
6517,19.899690158254895,50.07611676482437
6518,19.899774138251196,50.07637875869249
6519,19.899847199193,50.076635613860006
6520,19.8999217213303,50.07689580960399
6521,19.9000014126701,50.07715605427179
6522,19.899925841755305,50.0773568335569
6523,19.900042910749107,50.076288875131986
6524,19.89996740507349,50.07602282575979
6525,19.900135693136388,50.07526240602401
6526,19.899678663718795,50.075312651957894
6527,19.8998256841146,50.0755793793918
6528,19.899616034465893,50.075869789908474
6529,19.899405517030708,50.07534360004618
6530,19.8987700112186,50.075366075197294
6531,19.8988368141177,50.075706760721395
6532,19.897636988507706,50.0771068299743
6533,19.897085554804292,50.0771238004183
6534,19.896957404547894,50.07648572749128
6535,19.896884335888192,50.07615073579589
6536,19.896829571125405,50.07587660941438
6537,19.8970207426822,50.07680642037308
6538,19.899899393327107,50.07577123345969
6539,19.900100194230998,50.0764903739318
6540,19.888891562792907,50.07404066487138
6541,19.8909401023091,50.07342304049437
6542,19.8898594957948,50.07338573666431
6544,19.888953565441494,50.07430182707008
6545,19.889012644871904,50.074550463296795
6546,19.890410758228803,50.0735257876291
6547,19.888110693607498,50.0726166933467
6548,19.887959065536094,50.07283022352728
6549,19.888008259108805,50.07432145736259
6550,19.888052210162407,50.074559519222085
6551,19.888320493857208,50.074352321225
6552,19.888257366323494,50.07411578414969
6553,19.8881948056188,50.073866844422795
6554,19.888150436699096,50.073616640291796
6555,19.88812678084989,50.07338299876377
6556,19.888151826365604,50.07315782601089
6557,19.888223191880197,50.07294136893549
6558,19.888347644754802,50.07274906744178
6559,19.888535375197407,50.072563126191085
6560,19.894808033265697,50.072747639780786
6561,19.894415208838605,50.0728134018611
6562,19.8940124602816,50.07287933779588
6563,19.8925254559516,50.0734549010235
6564,19.892596922013496,50.073706350989596
6565,19.892666649297198,50.07397873410379
6566,19.892463007377202,50.073206234440306
6567,19.892138548397796,50.07486410605081
6568,19.8928158205255,50.07463553485541
6569,19.892482781663098,50.07475553888599
6570,19.896946347303896,50.0729487053872
6571,19.896186636338197,50.07351441074976
6572,19.894968049156198,50.07328019103289
6573,19.894655136214798,50.073327563129496
6574,19.89649925362769,50.07344338452839
6575,19.893148452787095,50.07302206654548
6576,19.8954709650109,50.07326915293821
6577,19.8928535219408,50.0744726119779
6578,19.892756062983104,50.07422136383309
6579,19.8972115977713,50.0732797687903
6580,19.8975690261564,50.07319792626039
6581,19.897901894800704,50.073120884589905
6582,19.897314241442498,50.073781021265596
6583,19.897661630934696,50.073753300769084
6584,19.897951357330708,50.07373618102539
6585,19.898229740905197,50.0737506922713
6586,19.8993504665328,50.075093568889905
6587,19.899291790642497,50.07480663889489
6588,19.899240594423198,50.07456527587819
6589,19.899177003071294,50.07426121566808
6590,19.899248568850208,50.07382644454839
6591,19.898877542094898,50.07380044718938
6592,19.8985579221261,50.07375641432409
6593,19.899567191161392,50.07388359338209
6594,19.899840416229104,50.074025908473686
6595,19.9000027322765,50.074234606859896
6596,19.8996758620939,50.075081008956666
6597,19.900117407362394,50.07502962727431
6598,19.900128747719496,50.07443621755929
6599,19.8986353929669,50.07469242689979
6600,19.88833088502,50.07240444902018
6601,19.888601083929704,50.072228648428975
6602,19.88890723085859,50.072081064447296
6603,19.889039502734494,50.07226359575928
6604,19.8887690100869,50.072397764688894
6605,19.8900227784746,50.07183197780888
6606,19.889639343792396,50.0718904406292
6607,19.889271375947192,50.0719687412067
6608,19.890329904866988,50.07198668801878
6609,19.8899945628258,50.07203149537819
6610,19.889666611493507,50.07208896033191
6611,19.8893380961101,50.07216476127991
6612,19.894573142911103,50.07154047508567
6613,19.8949017158649,50.07151024593608
6614,19.894302741108106,50.07121592007818
6615,19.8939672602183,50.07127323552398
6616,19.893633398731293,50.07133299309588
6617,19.896823229046003,50.07246326247531
6618,19.896409524453397,50.072507703228474
6619,19.8960020707116,50.07255975467728
6620,19.895202450885495,50.072679373965386
6621,19.8968988422986,50.07274190299589
6622,19.895650684951004,50.071040474047486
6623,19.895979554516998,50.071003231439974
6624,19.896313661626994,50.070981233050176
6625,19.896663541306502,50.07095371908839
6626,19.897008504431998,50.0709151879317
6627,19.896953173032298,50.07118359278977
6628,19.89663471593029,50.07124800103569
6629,19.89631703204091,50.0713152030735
6630,19.896010796066594,50.07136444055431
6631,19.895305170145008,50.0717413871741
6632,19.895444770537694,50.07216539804789
6633,19.895538187749697,50.07241058134518
6634,19.89735654179339,50.070876595040886
6635,19.897920720398503,50.07103183853979
6636,19.897705053257695,50.0708355779516
6637,19.898047248585005,50.070789734449576
6638,19.8983955149138,50.0707410703332
6639,19.8987711643108,50.0706434823984
6640,19.899300507864506,50.07270499957858
6641,19.8996045632926,50.072610866027894
6642,19.8998964451902,50.07252362954219
6643,19.899847780725704,50.07247686298777
6644,19.899021097211698,50.072473250708384
6645,19.899411743178696,50.07247174038441
6646,19.899556378575195,50.07057765000138
6647,19.899155303219892,50.07058994136498
6648,19.88795261091129,50.07408175488671
